Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Unit,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"39","'148","Chad","23014","Food price inflation","6121","Value","7005","May","%",,"22.169855","4.582346","-1.392312","-8.732374","11.591587","11.345174","-12.630661","10.299004","13.139831","-1.147249","0.897959","8.252427","2.989537","0.362845","-3.198225","-1.606966","-4.035210","0.242117","-7.045583","8.844026","-1.409972","10.885197","11.771530"
"39","'148","Chad","23014","Food price inflation","6121","Value","7006","June","%",,"23.704687","1.022980","1.281199","-11.610824","14.450203","12.218393","-14.323051","14.348631","8.673080","-0.044496","1.598721","9.992132","-2.217454","5.340161","-5.170919","1.042483","-6.180105","-0.700624","-4.485098","4.485784","0.250814","12.927712","8.048677"
"39","'148","Chad","23014","Food price inflation","6121","Value","7007","July","%",,"22.825328","4.820188","-0.207337","-14.079912","16.810441","11.590062","-13.209975","13.426043","10.876781","0.136152","5.344694","8.602941","-5.890318","8.273381","-8.472952","-1.350869","-4.177636","-3.471360","-5.072893","9.854046","-0.883945","13.014603",
"39","'148","Chad","23014","Food price inflation","6121","Value","7008","August","%",,"21.057034","6.216656","-4.847322","-8.094437","13.597366","16.195813","-21.822772","18.205130","11.063288","1.254944","4.761905","14.076246","-10.989717","1.805054","0.253147","-6.281172","-2.519631","-4.018850","-5.081896","17.217290","-5.323608","13.590535",
"39","'148","Chad","23014","Food price inflation","6121","Value","7009","September","%",,"8.621310","10.837171","-7.600383","-4.213620","15.482408","13.909598","-16.658441","15.264519","7.825401","-1.036300","1.644479","14.021572","-7.567568","2.777778","2.132194","-9.027901","-1.984963","-4.440363","-2.738393","11.449571","-0.966013","11.650943",
"39","'148","Chad","23014","Food price inflation","6121","Value","7010","October","%",,"5.192040","11.553788","-9.271903","5.666315","4.144861","18.134116","-15.439355","11.123798","6.706592","0.238962","4.449838","10.147173","-2.250352","2.949640","-4.603756","-6.813736","-0.228478","-4.103268","-4.194957","11.995494","-2.320832","16.116096",
"39","'148","Chad","23014","Food price inflation","6121","Value","7011","November","%",,"2.452852","17.041738","-11.102098","3.968818","1.254961","0.763828","-2.523810","16.838202","5.502619","-0.524458","8.835673","3.186646","1.838235","3.610108","-4.371235","-8.909253","0.705220","-3.970763","-3.497125","9.513448","-2.807634","21.555476",
"39","'148","Chad","23014","Food price inflation","6121","Value","7012","December","%",,"0.820222","14.800945","-13.702533","2.466006","2.141338","3.424528","0.939619","14.263412","5.497367","-4.162649","14.013841","4.476480","-0.653595","4.824561","-6.382161","-10.030831","2.119349","-4.543491","-0.124201","5.149316","2.956165","16.236191",
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","Index","49.087370","48.107800","49.065600","51.082790","50.371700","50.400720","53.041930","53.658700","62.039470","72.488230","70.779270","74.628230","81.254550","85.529960","89.313310","97.776640","101.931800","104.435800","108.459700","109.892100","115.490600","124.522500","131.947100","163.537000"
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","Index","48.180360","47.607130","48.456090","50.857850","50.117730","50.328160","52.461450","53.738520","62.990020","71.683590","70.658990","74.606350","81.899700","84.906690","89.674150","97.547020","101.417800","104.916900","107.803600","109.618800","116.332600","123.844600","134.287100","163.066800"
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","Index","48.020730","48.042500","48.477860","51.148100","50.277370","50.466030","52.454190","54.159370","64.593610","70.971530","71.315060","75.568600","82.949410","85.486220","90.384900","97.612630","101.658400","105.463600","108.011400","110.526300","117.229200","123.352500","139.557500","163.777500"
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","Index","48.042500","48.122310","48.688290","51.336750","50.081460","50.625660","52.432420","54.674550","65.471600","70.366270","71.183850","76.093450","82.522960","85.683040","91.161250","98.432720","101.778700","106.032200","108.470600","111.051200","118.399200","124.325700","142.728500","163.810300"
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","Index","48.173100","48.238410","48.876950","51.380290","49.972610","50.705470","52.504990","55.262290","66.777690","70.629740","71.588420","76.847940","82.009040","86.022020","91.598630","98.629540","102.806500","105.496400","108.197300","111.040200","118.355400","124.085100","145.352800","163.843100"
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","Index","48.260180","48.535910","48.840660","51.583460","50.110480","51.155350","52.787970","56.771560","68.475620","70.629740","71.872720","77.274380","81.768480","86.940510","91.904800","98.793560","103.451700","104.818500","108.590900","111.565100","118.716300","124.139800","147.069500","164.389800"
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","Index","48.354510","48.499630","49.188960","51.714070","50.233830","51.518160","53.027420","58.404170","69.462440","70.551410","72.572530","77.438400","82.490160","87.202940","92.692090","99.646450","104.512300","105.518300","108.940800","111.816600","119.405200","125.419200","149.803200",
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","Index","48.405300","49.305050","49.508220","51.880960","50.320900","51.997060","53.078210","60.653560","70.071950","70.757900","73.447300","77.842980","83.375850","87.618450","93.490300","101.155400","105.365200","106.600800","109.443800","112.571100","119.678500","125.517600","152.777400",
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","Index","48.514140","49.508220","50.538590","51.547180","50.378950","53.092730","53.702240","62.271670","70.993470","71.384520","74.453270","78.772420","85.278470","88.012100","95.447590","102.270700","106.404000","105.933800","109.892100","112.538300","121.854500","128.152800","156.254600",
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","Index","49.036580","49.573530","51.474620","51.409320","50.516820","53.716750","53.992480","62.997270","72.212490","72.117950","75.021870","79.920540","87.159210","89.630410","98.717010","103.079900","106.010400","106.907000","110.646600","113.467700","122.565200","129.060400","157.457400",
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","Index","49.036580","49.791210","51.895470","51.300480","51.024750","54.050530","54.355290","63.403610","73.003400","71.662230","75.120280","81.046800","86.535930","90.428630","98.214030","102.817500","105.966600","107.661500","111.040200","114.932900","122.794900","129.147800","160.081600",
"40","'152","Chile","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","Index","48.644750","49.450180","51.554440","50.799800","50.778040","53.484550","53.847360","62.648980","72.560780","71.227870","75.207760","81.648200","85.486220","89.706950","97.656360","102.237900","104.523300","107.092900","110.187300","114.309700","123.035400","129.803900","161.885800",
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","Index","60.778870","63.632110","65.037460","66.994060","67.522350","69.069760","71.886420","73.897470","79.406580","84.423130","83.307150","85.573430","89.201630","90.618050","93.341930","97.580280","102.254500","105.098200","107.397100","109.772400","113.574900","117.116000","126.137400","141.696300"
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","Index","61.117450","63.436450","65.043410","67.534260","67.528300","69.004260","71.821760","73.772420","79.726440","83.323810","83.535960","85.769540","89.550290","90.716110","93.799540","97.928940","102.537800","105.348800","107.451600","109.816000","114.087000","117.333900","126.497000","141.609100"
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","Index","61.562360","63.738450","65.387090","68.322850","67.812430","69.443210","72.242860","74.087170","80.390830","83.357120","83.612230","86.423270","89.702830","91.064770","94.584010","98.539090","102.930000","105.751900","107.669500","110.338900","114.468300","117.769700","128.850400","143.145400"
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","Index","61.858410","64.029380","65.630390","68.257350","68.061680","70.065930","72.704790","74.513370","80.698780","83.232200","83.993570","86.695660","89.746410","90.628940","95.172380","99.116550","103.267700","106.013400","108.007300","110.633100","114.413900","118.216400","130.648200","143.592100"
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","Index","61.989410","64.307560","65.689940","67.996190","68.417270","70.255630","72.882580","74.976150","81.630290","83.048980","84.298650","87.044320","89.768200","90.618050","95.499240","99.290890","103.496600","106.144200","108.312400","111.297700","114.359400","118.532400","132.217100","143.755500"
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","Index","62.131480","64.343290","65.606580","67.996190","68.714170","70.546570","73.309630","75.676270","82.845940","83.332140","84.298650","87.196850","89.506710","91.195510","95.542820","99.770290","103.965100","105.730100","108.421300","111.352200","114.283100","118.630400","133.448300","143.537600"
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","Index","62.214000","64.219090","65.897510","67.937480","68.874100","70.979580","73.706910","76.530370","83.782560","82.974020","84.843420","87.305810","89.495810","91.435210","95.771630","100.184300","104.215700","105.980700","108.802700","111.602800","114.392100","119.589200","135.278800",
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","Index","62.374780","64.734610","66.145920","68.049770","69.135270","71.187150","73.902570","77.360650","84.559250","82.590930","84.756260","87.447450","89.691930","91.653120","96.076710","100.870700","104.270100","106.198600","108.998800","111.809800","114.544600","120.014200","136.924000",
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","Index","62.754190","65.209300","66.703970","68.179930","69.171000","71.892370","73.914480","78.237720","85.460980","83.532010","85.094020","87.883270","90.378350","92.154320","96.882970","101.382800","104.520700","106.035200","109.369200","111.820700","115.274600","121.430600","138.100700",
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","Index","63.133600","65.297780","67.285000","68.073590","69.372610","72.242860","73.724780","78.481020","86.213850","83.523690","85.181180","88.308200","90.890430","92.285060","97.885360","101.796900","104.695100","106.656300","109.761500","112.736000","116.059100","123.054000","138.819800",
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","Index","63.347130","65.291820","67.225450","67.866030","69.550410","72.070170","73.600570","79.073950","86.101560","83.190560","85.235660","88.591480","90.476410","92.622830","97.918050","101.764200","104.749500","106.754300","109.761500","112.823100","115.906600","123.675100","140.170900",
"40","'152","Chile","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","Index","63.418580","65.090200","66.928560","67.646550","69.289240","71.827720","73.672030","79.435500","85.069660","82.874080","85.344620","89.125360","90.454610","93.178500","97.514920","101.775100","104.531600","106.906900","109.652500","112.943000","116.298800","124.633900","140.574000",
"40","'152","Chile","23014","Food price inflation","6121","Value","7001","January","%",,"-1.995564","1.990945","4.111210","-1.392034","0.057612","5.240421","1.162797","15.618660","16.842117","-2.357569","5.437976","8.879106","5.261748","4.423421","9.476001","4.249645","2.456544","3.852989","1.320675","5.094543","7.820463","5.962457","23.941337"
"40","'152","Chile","23014","Food price inflation","6121","Value","7002","February","%",,"-1.189759","1.783262","4.956570","-1.455272","0.419871","4.238760","2.434302","17.215770","13.801504","-1.429337","5.586494","9.775776","3.671552","5.614940","8.779420","3.968117","3.450183","2.751416","1.683803","6.124679","6.457347","8.431938","21.431470"
"40","'152","Chile","23014","Food price inflation","6121","Value","7003","March","%",,"0.045335","0.906198","5.508164","-1.702370","0.375238","3.939601","3.250798","19.265808","9.873918","0.484039","5.964434","9.767033","3.058262","5.730374","7.996612","4.144720","3.743124","2.415810","2.328365","6.064529","5.223357","13.137148","17.354854"
"40","'152","Chile","23014","Food price inflation","6121","Value","7004","April","%",,"0.166124","1.176128","5.439624","-2.445207","1.086630","3.568862","4.276228","19.747853","7.476020","1.161892","6.897070","8.449492","3.829334","6.393576","7.976492","3.399256","4.179165","2.299679","2.379078","6.616768","5.005524","14.802088","14.770561"
"40","'152","Chile","23014","Food price inflation","6121","Value","7005","May","%",,"0.135574","1.323717","5.121719","-2.739728","1.466523","3.548966","5.251501","20.837718","5.768468","1.357332","7.346887","6.715990","4.893339","6.482770","7.675781","4.234999","2.616469","2.560182","2.627515","6.587884","4.841097","17.139608","12.720980"
"40","'152","Chile","23014","Food price inflation","6121","Value","7006","June","%",,"0.571341","0.627886","5.615813","-2.855528","2.085133","3.191494","7.546397","20.616062","3.145820","1.759854","7.515591","5.815770","6.325212","5.709985","7.495539","4.715024","1.321196","3.598983","2.738904","6.409890","4.568454","18.470869","11.776949"
"40","'152","Chile","23014","Food price inflation","6121","Value","7007","July","%",,"0.300117","1.421310","5.133489","-2.862354","2.556703","2.929569","10.139566","18.934042","1.567711","2.864748","6.704837","6.523585","5.713142","6.294685","7.502647","4.883114","0.962566","3.243513","2.639782","6.786649","5.036632","19.441999",
"40","'152","Chile","23014","Food price inflation","6121","Value","7008","August","%",,"1.858784","0.412067","4.792618","-3.006999","3.330942","2.079252","14.272053","15.528173","0.978922","3.800848","5.984808","7.107731","5.088524","6.701614","8.198818","4.161716","1.172683","2.666959","2.857448","6.313699","4.878988","21.717910",
"40","'152","Chile","23014","Food price inflation","6121","Value","7009","September","%",,"2.049052","2.081210","1.995683","-2.266332","5.386734","1.148010","15.957305","14.006048","0.550825","4.298901","5.801156","8.259299","3.205534","8.448259","7.148541","4.041529","-0.441901","3.736579","2.407998","8.278248","5.168705","21.928354",
"40","'152","Chile","23014","Food price inflation","6121","Value","7010","October","%",,"1.094999","3.834889","-0.126859","-1.736067","6.334385","0.513304","16.677860","14.627967","-0.130919","4.026626","6.529656","9.057334","2.835271","10.137854","4.419593","2.842940","0.845766","3.497994","2.549649","8.017700","5.299384","22.002876",
"40","'152","Chile","23014","Food price inflation","6121","Value","7011","November","%",,"1.538912","4.226168","-1.146516","-0.537480","5.930024","0.563843","16.646623","15.140762","-1.837134","4.825485","7.889374","6.772791","4.498363","8.609442","4.687182","3.062805","1.599466","3.138262","3.505667","6.840513","5.173586","23.952247",
"40","'152","Chile","23014","Food price inflation","6121","Value","7012","December","%",,"1.655739","4.255313","-1.463773","-0.042835","5.330080","0.678345","16.345500","15.821167","-1.836957","5.587546","8.563531","4.700679","4.937322","8.861532","4.691492","2.235375","2.458399","2.889454","3.741266","7.633385","5.501262","24.715667",
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","Index","69.625010","66.978160","61.247986","58.800169","56.609187","56.040180","57.579040","59.117901","68.351066","76.045370","74.891224","80.533713","89.382163","92.075169","95.152891","97.974135","102.590718","104.899009","106.950823","111.439167","128.879589","130.161973","132.213788","140.292807"
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","Index","69.625010","65.462744","61.661839","58.598906","55.629885","57.707279","57.835517","60.913239","72.711171","75.019462","78.353661","82.585528","89.125686","93.870507","97.717659","100.282427","109.643830","105.540201","110.413260","115.927511","131.829072","134.265602","140.421045","139.523376"
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","Index","68.957475","65.677948","62.077380","58.800169","55.824919","57.579040","57.707279","60.656762","71.044072","74.891224","76.173608","82.200813","89.895116","92.203408","96.563513","100.538903","105.668439","104.001340","109.130876","114.260412","129.392543","132.598503","142.601098","138.625707"
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7004","April","Index","68.957475","66.543042","61.454701","58.800169","56.609187","56.681372","57.707279","60.143808","71.813502","73.480602","75.404178","82.072574","89.253924","95.152891","97.461182","98.871804","103.616625","103.873102","108.746161","113.619220","130.161973","131.444357","138.240992","138.975271"
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7005","May","Index","68.735827","66.109639","61.041691","57.201738","56.020365","56.937848","58.091994","60.143808","71.685264","73.352363","75.532416","83.098481","90.151593","93.357553","96.563513","99.128281","101.821287","103.744863","108.617922","115.671034","129.007828","130.290212","136.702131","139.324834"
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7006","June","Index","68.073473","66.109639","60.835817","56.020365","55.824919","57.707279","59.502616","62.195623","73.993555","73.352363","75.404178","83.354958","89.253924","93.101076","96.178798","99.641235","101.436572","103.360148","108.746161","121.826477","128.494874","130.033735","136.317416","139.674397"
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7007","July","Index","67.853550","66.326126","60.630364","54.660905","56.020365","57.707279","59.502616","62.965053","75.404178","73.352363","76.045370","84.252627","89.766878","92.972838","96.178798","99.897711","101.821287","104.001340","109.130876","122.980623","128.623112","130.033735","136.573893",
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7008","August","Index","67.414996","65.462744","60.220719","54.468344","55.629885","57.194325","59.502616","64.119199","75.019462","73.480602","75.788893","84.765581","89.125686","93.101076","96.050560","99.769473","102.077764","104.001340","108.746161","124.134769","129.264304","129.905496","135.932701",
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7009","September","Index","67.414996","65.462744","59.609399","54.853877","55.824919","57.450802","58.861424","65.273344","75.019462","73.480602","77.199515","85.919726","88.869209","94.768176","97.332943","100.667142","102.975433","104.899009","110.285022","124.647722","128.751351","130.418450","136.060939",
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7010","October","Index","67.414996","65.462744","59.609399","55.629885","55.911941","57.066087","58.733186","65.658059","75.532416","73.865317","77.840707","86.689157","89.510401","93.614030","97.461182","101.051857","102.847195","106.181393","110.413260","124.519484","129.136066","131.444357","135.804463",
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7011","November","Index","67.634058","65.247967","59.406464","56.020365","55.783703","56.681372","58.604948","65.273344","75.019462","73.608840","77.584230","86.432680","89.510401","93.485792","97.717659","100.795380","104.386055","106.053155","109.772068","124.519484","128.751351","131.187880","135.419747",
"96","'344","China, Hong Kong SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7012","December","Index","67.196363","61.247986","59.001849","56.216225","55.783703","56.937848","59.374378","66.299251","73.993555","73.993555","78.481899","87.458587","91.305739","94.255222","97.589420","101.436572","104.514294","106.437870","110.413260","125.288914","128.623112","131.059642","136.702131",
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7001","January","Index","78.607624","77.413585","74.726995","73.532955","72.438419","72.228978","73.548228","74.977417","77.396043","79.814669","80.804107","83.662484","88.719612","91.358113","95.535741","99.383555","101.912119","103.231370","104.990371","107.518935","108.288498","111.146874","112.466125","115.214564"
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7002","February","Index","78.607624","76.717061","74.926002","73.433452","71.940902","72.448853","73.328353","73.987979","78.605356","79.264982","81.573670","84.541984","88.499737","92.347551","95.975491","100.263056","103.231370","103.121432","106.309622","108.508373","111.036937","111.476687","113.345625","115.324502"
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7003","March","Index","78.309115","76.816565","75.125008","73.532955","72.040405","72.448853","73.658166","75.417167","78.605356","79.484857","81.243858","84.761860","88.939487","92.127676","95.755616","99.933243","102.791620","103.341307","105.979809","108.178560","110.926999","111.586624","113.565501","115.434439"
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7004","April","Index","78.309115","77.214578","74.826498","73.532955","72.438419","72.668728","73.987979","74.977417","79.045106","79.484857","81.573670","85.311547","89.379237","93.007177","96.415241","99.163680","101.802182","103.890995","105.869871","108.948123","111.036937","111.916437","113.345625","115.659042"
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7005","May","Index","78.209611","77.015571","74.627492","72.736928","72.139909","72.558790","74.097916","74.977417","79.264982","79.374919","81.463733","85.751298","89.379237","92.897239","96.305304","99.163680","101.692244","103.781058","105.979809","108.838185","110.707124","111.696562","113.125750","115.415035"
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7006","June","Index","77.911101","77.015571","74.527988","72.139909","72.040405","72.778665","74.317791","75.307229","79.924607","79.264982","81.573670","86.191048","89.379237","93.007177","96.415241","99.273618","101.692244","103.671120","106.199684","109.607748","110.597186","111.366749","113.455563","115.686363"
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7007","July","Index","77.811598","77.115075","74.428485","71.443385","72.139909","72.888603","74.537666","75.746980","80.474295","79.264982","79.704732","86.081110","87.510299","93.556864","97.294742","99.823305","102.131994","104.110870","106.529497","110.047499","107.408997","111.476687","113.565501",
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7008","August","Index","77.612591","76.717061","74.229478","71.343882","71.940902","72.778665","74.537666","75.746980","79.264982","77.945731","79.704732","84.322109","87.510299","91.468051","95.095990","97.954367","102.241932","104.220808","106.639434","110.267374","109.827624","111.586624","113.675438",
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7009","September","Index","77.612591","76.717061","73.930968","71.542889","72.040405","73.108478","74.647604","75.856917","78.165606","78.495419","80.034544","84.651922","87.840111","91.907801","97.954367","99.933243","102.571744","104.000933","106.859309","110.267374","107.518935","109.058061","113.785376",
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7010","October","Index","77.612591","76.717061","73.930968","71.940902","72.338915","73.218416","74.757542","77.066230","78.495419","80.474295","82.453171","87.180486","90.478613","94.436365","99.273618","101.472369","102.681682","104.330745","107.079184","110.597186","110.157436","112.136312","114.115188",
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7011","November","Index","77.712095","76.617558","73.831465","72.139909","72.448853","73.328353","74.867479","77.505981","79.814669","80.474295","82.673046","87.400361","90.698488","94.656240","99.493493","101.692244","103.011495","104.660558","107.299060","110.707124","110.267374","112.356187","114.335064",
"96","'344","China, Hong Kong SAR","23012","Consumer Prices, General Indices (2015 = 100)","6125","Value","7012","December","Index","77.513088","74.726995","73.632458","72.239412","72.448853","73.438291","75.087354","77.945731","79.594794","80.804107","83.222734","87.950049","91.138238","95.095990","99.713368","102.022057","103.231370","104.990371","107.628872","110.707124","109.717686","112.356187","114.554939",
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7001","January","%",,"-3.801579","-8.555289","-3.996567","-3.726149","-1.005151","2.745995","2.672606","15.618221","11.257036","-1.517707","7.534247","10.987261","3.012912","3.342618","2.964960","4.712042","2.250000","1.955990","4.196643","15.650173","0.995025","1.576355","6.110572"
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7002","February","%",,"-5.978119","-5.806211","-4.967307","-5.066683","3.734312","0.222222","5.321508","19.368421","3.174603","4.444444","5.400982","7.919255","5.323741","4.098361","2.624672","9.335038","-3.742690","4.617254","4.994193","13.716814","1.848249","4.584527","-0.639269"
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7003","March","%",,"-4.755868","-5.482157","-5.279235","-5.059935","3.142184","0.222717","5.111111","17.124736","5.415162","1.712329","7.912458","9.360374","2.567760","4.728790","4.116866","5.102041","-1.577670","4.932182","4.700353","13.243547","2.477701","7.543520","-2.787770"
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7004","April","%",,"-3.501335","-7.646691","-4.319495","-3.726149","0.127514","1.809955","4.222222","19.402985","2.321429","2.617801","8.843537","8.750000","6.609195","2.425876","1.447368","4.798962","0.247525","4.691358","4.481132","14.559819","0.985222","5.170732","0.531158"
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7005","May","%",,"-3.820698","-7.665975","-6.290705","-2.065274","1.637767","2.027027","3.532009","19.189765","2.325581","2.972028","10.016978","8.487654","3.556188","3.434066","2.656042","2.716688","1.889169","4.697157","6.493506","11.529933","0.994036","4.921260","1.918553"
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7006","June","%",,"-2.884874","-7.977387","-7.915488","-0.348885","3.371899","3.111111","4.525862","18.969072","-0.866551","2.797203","10.544218","7.076923","4.310345","3.305785","3.600000","1.801802","1.896334","5.210918","12.028302","5.473684","1.197605","4.832347","2.462620"
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7007","July","%",,"-2.251059","-8.587509","-9.845660","2.487080","3.011250","3.111111","5.818966","19.755601","-2.721088","3.671329","10.792580","6.544901","3.571429","3.448276","3.866667","1.925546","2.141058","4.932182","12.690952","4.588113","1.096710","5.029586",
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7008","August","%",,"-2.895871","-8.007646","-9.552153","2.132507","2.812229","4.035874","7.758621","17.000000","-2.051282","3.141361","11.844332","5.143722","4.460432","3.168044","3.871829","2.313625","1.884422","4.562269","14.150943","4.132231","0.496032","4.639684",
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7009","September","%",,"-2.895871","-8.941490","-7.977806","1.770234","2.912468","2.455357","10.893246","14.931238","-2.051282","5.061082","11.295681","3.432836","6.637807","2.706360","3.425560","2.292994","1.867995","5.134474","13.023256","3.292181","1.294821","4.326450",
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7010","October","%",,"-2.895871","-8.941490","-6.675984","0.507022","2.064220","2.921348","11.790393","15.039062","-2.207131","5.381944","11.367381","3.254438","4.584527","4.109589","3.684211","1.776650","3.241895","3.985507","12.775842","3.707518","1.787488","3.317073",
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7011","November","%",,"-3.527942","-8.952774","-5.699882","-0.422458","1.609195","3.393665","11.378556","14.931238","-1.880342","5.400697","11.404959","3.560831","4.441261","4.526749","3.149606","3.562341","1.597052","3.506651","13.434579","3.398558","1.892430","3.225806",
"96","'344","China, Hong Kong SAR","23014","Food price inflation","6121","Value","7012","December","%",,"-8.852232","-3.667282","-4.721248","-0.769391","2.068966","4.279279","11.663067","11.605416","0.000000","6.065858","11.437908","4.398827","3.230337","3.537415","3.942181","3.034134","1.840491","3.734940","13.472706","2.661208","1.894317","4.305284",
"128","'446","China, Macao SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7001","January","Index","48.922378","48.488381","47.294887","46.643891","46.708990","48.379881","50.202671","52.350959","59.902517","67.237076","69.656613","73.931489","81.472197","86.799518","92.647635","97.660307","101.739885","103.454175","105.786912","109.106994","114.976811","114.879162","116.353347","119.124016"
"128","'446","China, Macao SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7002","February","Index","49.269576","48.325631","47.739735","46.600491","47.349137","48.976628","50.539019","53.414253","62.734351","67.562575","70.817556","75.049033","81.917045","87.993011","93.927928","98.452353","103.627774","103.768823","107.045505","109.725440","116.398153","114.955111","117.010038","119.483040"
"128","'446","China, Macao SAR","23013","Consumer Prices, Food Indices (2015 = 100)","6125","Value","7003","March","Index","49.117677","48.043533","47.316587","46.708990","47.012789","49.323826","50.441370","53.739751","62.517353","68.452270","71.273254","76.177427","83.414336","88.589758","94.351076","99.526497","103.291426","103.671174","106.806806","110.040089","116.007555","115.009361","116.943695","119.554844"
